stop_id,stop_name,stop_desc,stop_lat,stop_lon
1202,သမိုင်းလမ်းဆုံ (Thamine Lan Son),ဗဟိုလမ်း (Baho Road),16.86096291078395,96.11492917640135
1203,သံလမ်း (Than Lan),ဗဟိုလမ်း (Baho Road),16.84523631594647,96.11895670183004
1204,သံလမ်း (Than Lan),ဗဟိုလမ်း (Baho Road),16.845229,96.119167
1205,သီရိမြိုင် (Thiri Myaing),ဗဟိုလမ်း (Baho Road),16.85002719964002,96.1177970445715
1206,သီရိမြိုင် (Thiri Myaing),ဗဟိုလမ်း (Baho Road),16.850141794460644,96.11763747408988
1207,ဈေးဘူတာ (Zay Butar),သမိုင်းဘူတာရုံလမ်း (Thamine Buteryon Road),16.860185,96.112882
1208,ဈေးဘူတာ (Zay Butar),သမိုင်းဘူတာရုံလမ်း (Thamine Buteryon Road),16.860016582911346,96.11289853462951
1211,ဘာတာ (Bartar),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.852028788549283,96.12414786592129
1212,ဘာတာ (Bartar),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.851150141657822,96.12455583410339
1216,ကြွေ (၁) (Kyway Tit),သမိုင်းဘူတာရုံလမ်း (Thamine Buteryon Road),16.86129067214001,96.1205073958263
1217,အုတ်ကျင်း (Oakyin),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.854916470149714,96.12391686066985
1218,အုတ်ကျင်း (Oakyin),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.85535357935823,96.12357353791595
1219,ဘုရားလမ်း (Paya Lan),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.858449573541584,96.1232297960669
1220,သမိုင်းလမ်းဆုံ (Thamine Lan Son),ကျိုက်ဝိုင်းဘုရားလမ်း (Kyaik Wine Pagoda Road),16.863106,96.122447
1221,သမိုင်းလမ်းဆုံ (Thamine Lan Son),ကျိုက်ဝိုင်းဘုရားလမ်း (Kyaik Wine Pagoda Road),16.863193,96.122404
1222,သမိုင်းလမ်းဆုံ (Thamine Lan Son),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.863580854665273,96.12128087785096
1223,သမိုင်းလမ်းဆုံ (Thamine Lan Son),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.86102136801801,96.12232748419049
1224,ဦးဘဟန် (U Ba Han),သမိုင်းဘူတာရုံလမ်း (Thamine Buteryon Road),16.86117,96.118397
1225,ဦးဘဟန် (U Ba Han),သမိုင်းဘူတာရုံလမ်း (Thamine Buteryon Road),16.861083,96.118365
1228,အေဒီ (A.D),ပြည်လမ်း (Pyay Road),16.85307127898036,96.14055942278357
1229,အေဒီ (A.D),ပြည်လမ်း (Pyay Road),16.85360553755692,96.14090073388071
1233,(၇) မိုင် (Khun-hnat Mile),ပြည်လမ်း (Pyay Road),16.856031,96.141375
1234,(၇) မိုင် (Khun-hnat Mile),ပြည်လမ်း (Pyay Road),16.856072,96.141118
1235,ကျောင်းကွေ့ (Kyaung Kwae),ပြည်လမ်း (Pyay Road),16.84793,96.136581
1236,ချော်တွင်းကုန်း (Chaw Twin Kone),ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Pagoda Road),16.848967,96.157233
1237,ချော်တွင်းကုန်း (Chaw Twin Kone),ပါရမီလမ်း (Parami Road),16.850228933807884,96.15807387046517
1238,ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Paya/ Paya Lan),ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Pagoda Road),16.856873,96.156653
1239,ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Paya/ Paya Lan),ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Pagoda Road),16.85825079611413,96.15602290257813
1240,စာတိုက် (Sar Taik),ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Pagoda Road),16.862603,96.155366
1241,ရိပ်သာ (Yeik Thar),ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Pagoda Road),16.838336980039827,96.15606039718843
1242,ရိပ်သာ (Yeik Thar),ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Pagoda Road),16.83789230363614,96.15568609020558
1245,လမ်းနီ (Lan Ni),ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Pagoda Road),16.833775752063897,96.1553610675037
1246,လမ်းနီ (Lan Ni),ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Pagoda Road),16.833849962299986,96.15510751493277
1247,ကေတုမာလာကွေ့ (Kaytu Marlar Kwae),ပါရမီလမ်း (Parami Road),16.856264313885067,96.17213245946915
1248,ညောင်ပင် (Nyaung Pin),ပါရမီလမ်း (Parami Road),16.853851007207716,96.16816387977454
1249,ညောင်ပင် (Nyaung Pin),ပါရမီလမ်း (Parami Road),16.854191214781956,96.16845406126232
1250,ကုလားကျောင်း (Kalar Kyaung),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.864784,96.121143
1251,ကုလားကျောင်း (Kalar Kyaung),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.865719,96.120693
1252,ခဝဲခြံ (Kha Wae Chan),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.869492,96.119748
1253,ခဝဲခြံ (Kha Wae Chan),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.869274405472567,96.11956872744487
1254,ကျိုက်ဝိုင်း (Kyaik Wine),ကျိုက်ဝိုင်းဘုရားလမ်း (Kyaik Wine Pagoda Road),16.866484,96.128696
1255,ကျိုက်ဝိုင်း (Kyaik Wine),ကျိုက်ဝိုင်းဘုရားလမ်း (Kyaik Wine Pagoda Road),16.86674,96.128717
1256,ရဲရန်အောင် (Ye Yan Aung),ကျိုက်ဝိုင်းဘုရားလမ်း (Kyaik Wine Pagoda Road),16.866135,96.126088
1257,ရဲရန်အောင် (Ye Yan Aung),ကျိုက်ဝိုင်းဘုရားလမ်း (Kyaik Wine Pagoda Road),16.866268,96.126003
1258,အေဝမ်း (A One),ပြည်လမ်း (Pyay Road),16.875519,96.138371
1259,အေဝမ်း (A One),ပြည်လမ်း (Pyay Road),16.877625558710985,96.13767097704114
1260,မဟာစည် (Mahar Si),ပြည်လမ်း (Pyay Road),16.872313663035687,96.13967798184603
1261,မဟာစည် (Mahar Si),ပြည်လမ်း (Pyay Road),16.87252746521005,96.13994339480998
1262,မြိုင်ဟေဝန်ပန်းခြံ (Myaing Hay Wun),ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Pagoda Road),16.866588278879597,96.14353745011616
1265,မြိုင်ဟေဝန်ပန်းခြံ (Myaing Hay Wun),ကမ္ဘာအေးဘုရားလမ်း (Kabar Aye Pagoda Road),16.866771,96.143438
1266,(၈) မိုင် (Shit Mile),ကျိုက်ဝိုင်းဘုရားလမ်း (Kyaik Wine Pagoda Road),16.864713,96.141169
1267,(၈) မိုင် (Shit Mile),ကျိုက်ဝိုင်းဘုရားလမ်း (Kyaik Wine Pagoda Road),16.86567957937846,96.14160246681422
1268,(၈) မိုင် (Shit Mile),ပြည်လမ်း (Pyay Road),16.867469380738005,96.14181050565097
1269,(၈) မိုင် (Shit Mile),ပြည်လမ်း (Pyay Road),16.867917851142668,96.14122129976751
1270,ရဲဘော်ဟောင်း (Ye Baw Haung),ကျိုက်ဝိုင်းဘုရားလမ်း (Kyaik Wine Pagoda Road),16.86727899506374,96.13734873477371
1271,ရဲဘော်ဟောင်း (Ye Baw Haung),ကျိုက်ဝိုင်းဘုရားလမ်း (Kyaik Wine Pagoda Road),16.867634,96.137322
1272,(၂) ဈေး (Hnit Zay),သုဇိတာလမ်း (Thuzitar Road),16.879066,96.158233
1273,(၂) ဈေး (Hnit Zay),သုဇိတာလမ်း (Thuzitar Road),16.879179,96.158356
1274,(၂) ဈေး (Hnit Zay),သုဓမ္မာလမ်း (Thudhamar Road),16.878721968315737,96.15608145017178
1275,(၂) ဈေး (Hnit Zay),သုဓမ္မာလမ်း (Thudhamar Road),16.878934279385433,96.15580279380085
1276,ကျောင်းကွေ့ (Kyaung Kwae),ဘုန်းကြီးလမ်း (Phone Gyi Road),16.881386,96.158051
1277,ကျောင်းကွေ့ (Kyaung Kwae),ဘုန်းကြီးလမ်း (Phone Gyi Road),16.881479,96.158035
1278,ကျောင်းလမ်း (Kyaung Lan),သုဇိတာလမ်းသွယ် (Thuzitar Street),16.876771,96.15867
1279,ကျောင်းလမ်း (Kyaung Lan),သုဇိတာလမ်းသွယ် (Thuzitar Street),16.876689,96.158391
1280,လမ်းဝ/နဝဒေး (Lan Wa/ Nawaday),သုဓမ္မာလမ်း (Thudhamar Road),16.8672229261052,96.1545687261969
1281,(၅) လမ်း (Ngar Lan),သုဓမ္မာလမ်း (Thudhamar Road),16.874128,96.156913
1282,အုတ်ပုံဆိပ် (Oak Pon Seik),သံသုမာလမ်း (Thanthumar Road),16.87365,96.159584
1283,အုတ်ပုံဆိပ် (Oak Pon Seik),သံသုမာလမ်း (Thanthumar Road),16.873691,96.159359
1284,ဘုန်းကြီးလမ်း (Phone Gyi Lan),ဘုန်းကြီးလမ်း (Phone Gyi Road),16.77531801226666,96.14491745320267
1286,(၄၃၅) မှတ်တိုင် (Lay-Thone-Ngar Hmat Taing),သံသုမာလမ်း (Thanthumar Road),16.870478,96.16174
1287,(၄၃၅) မှတ်တိုင် (Lay-Thone-Ngar Hmat Taing),သံသုမာလမ်း (Thanthumar Road),16.870354,96.161612
1288,(၄၃၆) မှတ်တိုင် (Lay-Thone-Chauk Hmat Taing),သံသုမာလမ်း (Thanthumar Road),16.866689,96.168215
1289,(၄၃၆) မှတ်တိုင် (Lay-Thone-Chauk Hmat Taing),သံသုမာလမ်း (Thanthumar Road),16.866730096088645,96.16781502496453
1290,ကားလေးဂိတ် (Kar Lay Gate),ဦးဝိစာရလမ်း (U Wisara Road),16.87786,96.171649
1291,ကားလေးဂိတ် (Kar Lay Gate),ဦးဝိစာရလမ်း (U Wisara Road),16.87791669600555,96.17177469888705
1292,စိုက်ရှေ့ (Saik Shae),ဦးဝိစာရလမ်း (U Wisara Road),16.875322773024763,96.173000195995
1293,စိုက်ရှေ့ (Saik Shae),ဦးဝိစာရလမ်း (U Wisara Road),16.875632321960424,96.17302861064675
1294,အဝေးပြေး (A Way Pyay),ပြည်လမ်း (Pyay Road),16.888537,96.122725
1295,အဝေးပြေး (A Way Pyay),ပြည်လမ်း (Pyay Road),16.888701,96.123154
1296,စော်ဘွားကြီးကုန်းလမ်းဆုံ (Saw Bwar Gyi Kone Lan Sone),ပြည်လမ်း (Pyay Road),16.891840811985514,96.12003356684001
1297,စော်ဘွားကြီးကုန်းလမ်းဆုံ (Saw Bwar Gyi Kone Lan Sone),ပြည်လမ်း (Pyay Road),16.89204873725979,96.1198139190674
1298,(၉) မိုင် (Koe Mile),ပြည်လမ်း (Pyay Road),16.880519,96.13626
1299,(၉) မိုင် (Koe Mile),ပြည်လမ်း (Pyay Road),16.88177976207406,96.13486798480155
1300,(၉) မိုင်ခွဲ (Koe Mile Khawe),ပြည်လမ်း (Pyay Road),16.883855,96.135783
1301,(၉) မိုင်ခွဲ (Koe Mile Khawe),ပြည်လမ်း (Pyay Road),16.884384,96.135772
1302,မြို့သစ်ဈေးု (Myo Thit Zay),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.879021345302874,96.09977603657171
1303,မြို့သစ်ဈေးု (Myo Thit Zay),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.87911318356011,96.10005002003163
1304,ညောင်ပင် (Nyaung Pin),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.881557869464423,96.09919393435123
1305,ညောင်ပင် (Nyaung Pin),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.88148744768163,96.09900986775757
1306,ပိတောက်လမ်း (Padauk Lan),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.875324,96.101637
1307,ပိတောက်လမ်း (Padauk Lan),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.875683,96.101595
1308,ဘုရင့်နောင်ဈေး/ဈေးပွဲရုံ (Bayint Naung Zay/ Zay Pwae Yon),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.864245,96.106743
1309,ဘုရင့်နောင်ဈေး/ဈေးပွဲရုံ (Bayint Naung Zay/ Zay Pwae Yon),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.864492,96.10685
1310,ဘီပီအိုင် (B.P.I),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.874841,96.116313
1311,ဘီပီအိုင် (B.P.I),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.875178616130857,96.11636074259879
1312,ကြို့ကုန်း (Kyoe Kone),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.8784827070093,96.11278095748277
1313,ကြို့ကုန်း (Kyoe Kone),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.878436988253824,96.11263456754386
1314,ကြို့ကုန်းလမ်းဆုံ (Kyoe Kone Lan Sone),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.871474,96.104232
1315,ကြို့ကုန်းလမ်းဆုံ (Kyoe Kone Lan Sone),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.871679,96.10449
1316,မြို့သစ် (Myo Thit),ဗဟိုလမ်း (Baho Road),16.876700990794117,96.112027047202
1317,မြို့သစ် (Myo Thit),ဗဟိုလမ်း (Baho Road),16.876714345607116,96.11178317572922
1318,အေးသိဒ္ဓိ/ သရက်တော (Aye Theikdi/ Thayet Taw),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.894614,96.10185
1319,အေးသိဒ္ဓိ/ သရက်တော (Aye Theikdi/ Thayet Taw),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.894799,96.102108
1320,ထောင်ဘူးဝ (Htaung Boo Wa),လှိုင်မြစ်လမ်း (Hlaing River Road),16.88611064613942,96.10037052305418
1321,ထောင်ဘူးဝ (Htaung Boo Wa),လှိုင်မြစ်လမ်း (Hlaing River Road),16.88626137149945,96.10031425952913
1322,အင်းစိန်ကမ်းနား (Insein Kannar),လှိုင်မြစ်လမ်း (Hlaing River Road),16.883421651001527,96.09407741110773
1323,အင်းစိန်ကမ်းနား (Insein Kannar),လှိုင်မြစ်လမ်း (Hlaing River Road),16.88350071428124,96.09398344997318
1324,အင်းစိန်ဈေး (Insein Zay),လှိုင်မြစ်လမ်း (Hlaing River Road),16.886986,96.102529
1325,အင်းစိန်ဈေး (Insein Zay),လှိုင်မြစ်လမ်း (Hlaing River Road),16.886806885212575,96.10254005296157
1326,(၄၈) ဂိတ် (Lay-sae-shit Gate),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.886319,96.097508
1327,မင်းစေတီ (Min Zedi),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.890691905422955,96.09579406678678
1328,မင်းစေတီ (Min Zedi),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.890683724701926,96.09557161107661
1329,ပေါက်တောဝ (Pauk Taw Wa),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.884871212723404,96.09790085814895
1330,ပေါက်တောဝ (Pauk Taw Wa),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.884824192173284,96.09771021176131
1331,ပေါက်တောဝ (Pauk Taw Wa),လှိုင်မြစ်လမ်း (Hlaing River Road),16.885269032175547,96.09815135132523
1332,ပေါက်တောဝ (Pauk Taw Wa),လှိုင်မြစ်လမ်း (Hlaing River Road),16.885151591308578,96.09710751101375
1333,ဆရာတော်ကြီး (Sayardaw Gyi),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.894631041797663,96.09448984265329
1334,ဆရာတော်ကြီး (Sayardaw Gyi),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.89456158731092,96.09481154009701
1335,ရွာမ (Ywarma),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.898545875580638,96.09545824583621
1336,ရွာမ (Ywarma),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.898276805037824,96.095501286909
1337,ရွာမ (Ywarma),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.898234258974952,96.09905219636859
1338,ရွာမ (Ywarma),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.898134229574467,96.09891844214873
1339,အာလိန်ငါးဆင့် (Ar Lain Ngar Sint),လမ်းသစ်လမ်း (Lan Thit Road),16.891395686712873,96.11660694004969
1340,အာလိန်ငါးဆင့် (Ar Lain Ngar Sint),လမ်းသစ်လမ်း (Lan Thit Road),16.891615642891004,96.11658841604368
1341,ဘီအိုစီ (B.O.C),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.884947027069753,96.11010398715734
1342,ဘီအိုစီ (B.O.C),ရန်ကုန်-အင်းစိန်လမ်း (Yangon-Insein Road),16.884919917579392,96.10990806017071
1343,အင်းစိန်ကုန်းတံတား/ ဟီးနိုးဂိတ် (Insein Gon Tadar/ Hino Gade),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.887979295238097,96.1057995236479
1344,အင်းစိန်ကုန်းတံတား/ ဟီးနိုးဂိတ် (Insein Gon Tadar/ Hino Gade),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.88813384885796,96.10589329618963
1345,အင်းစိန်ပန်းခြံ (Insein Pan Chan),မင်းကြီးလမ်း (Min Gyi Road),16.887531514108538,96.10758610535414
1346,အင်းစိန်ပန်းခြံ (Insein Pan Chan),မင်းကြီးလမ်း (Min Gyi Road),16.8876457653682,96.1077884444967
1347,အင်းစိန်ဆေးရုံကြီး (Insein Say Yon Gyi),မင်းကြီးလမ်း (Min Gyi Road),16.892232,96.105865
1348,အင်းစိန်ဆေးရုံကြီး (Insein Say Yon Gyi),မင်းကြီးလမ်း (Min Gyi Road),16.892273,96.105639
1349,မညက (Ma Nya Ka),မင်းကြီးလမ်းသွယ် (Min Gyi Street),16.896944,96.105124
1350,မညက (Ma Nya Ka),မင်းကြီးလမ်းသွယ် (Min Gyi Street),16.897026,96.104942
1351,အုတ်ကျင်းဝ (Oakyin Wa),လမ်းသစ်လမ်း (Lan Thit Road),16.89028908469433,96.11137598287316
1352,အုတ်ကျင်းဝ (Oakyin Wa),လမ်းသစ်လမ်း (Lan Thit Road),16.890684205920813,96.11147069837901
1353,ဝပ်ရှော့ (Workshop),လမ်းသစ်လမ်း (Lan Thit Road),16.89100285276214,96.11467744689438
1354,ဝပ်ရှော့ (Workshop),လမ်းသစ်လမ်း (Lan Thit Road),16.89126222912923,96.1147232539952
1355,ဖော့ကန်ဈေး (Phot Kan Zay),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.907714315111864,96.09755581710488
1356,ဖော့ကန်ဈေး (Phot Kan Zay),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.907637768103342,96.0976756573655
1357,ပြည်တော်သာ (Pyi Taw Thar),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.900651429547175,96.09562030993403
1358,ပြည်တော်သာ (Pyi Taw Thar),ဘုရင့်နောင်လမ်း (Bayint Naung Road),16.900814,96.095425
1359,ပြည်တော်သာ (Pyi Taw Thar),မင်းကြီးလမ်း (Min Gyi Road),16.900780188855,96.097832985688
1360,ပြည်တော်သာ (Pyi Taw Thar),မင်းကြီးလမ်း (Min Gyi Road),16.90061315461297,96.09785547014329
1361,ပြည်တော်သာ/(GTI)ထိပ် (Pyi Taw Thar/ G.T.I Htate),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.900988906263134,96.09709422569722
1362,ပြည်တော်သာ/(GTI)ထိပ် (Pyi Taw Thar/ G.T.I Htate),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.90042232116869,96.09718783060092
1363,ဆောင် (၂) (Saung Hnit),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.91195420496131,96.09718852210791
1364,ဆောင် (၂) (Saung Hnit),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.911877058218828,96.0973906517029
1365,သရက်တော (Thayet Taw),မင်းကြီးလမ်း (Min Gyi Road),16.902188696058865,96.10298538347709
1366,သရက်တော (Thayet Taw),မင်းကြီးလမ်း (Min Gyi Road),16.90230017160356,96.1028949217871
1367,ဗိုလ်ကုန်း (Bo Kone),မင်းကြီးလမ်း (Min Gyi Road),16.900902050977837,96.10639025922868
1368,ဗိုလ်ကုန်း (Bo Kone),မင်းကြီးလမ်း (Min Gyi Road),16.900917,96.1067
1369,ဟိုက်ပက် (Hight Pak),မင်းကြီးလမ်း (Min Gyi Road),16.898659,96.10567
1370,ဟိုက်ပက် (Hight Pak),မင်းကြီးလမ်း (Min Gyi Road),16.898819557221824,96.10545127652587
1371,ကုလားဘုရား (Kalar Paya),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.905703933352523,96.12899553962053
1372,ကုလားဘုရား (Kalar Paya),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.905906,96.128758
1373,ပန်းခြံကုန်း (Pan Chan Kone),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.91071,96.131977
1374,ပန်းခြံကုန်း (Pan Chan Kone),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.9111,96.131848
1375,-၁၉၉ (Tit-Koe-Koe),ရွှေပြည်သာတံတားလမ်း (Shwe Pyi Thar Bridge Road),16.931731,96.085049
1376,-၁၉၉ (Tit-Koe-Koe),ရွှေပြည်သာတံတားလမ်း (Shwe Pyi Thar Bridge Road),16.932260749785865,96.08562263776548
1377,အောင်ဆန်းဈေး (Aung San Zay),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.921601395436287,96.097571910359
1378,အောင်ဆန်းဈေး (Aung San Zay),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.92132490016646,96.0976821674194
1379,ဘိုခြံ (Bo Chan),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.930100441055117,96.10094076488167
1380,ဘိုခြံ (Bo Chan),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.929958043309373,96.10113552495022
1381,ကျောင်းဂိတ် (Kyaung Gate),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.917880275512832,96.09750537212676
1382,ကျောင်းဂိတ် (Kyaung Gate),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.917969040914706,96.09728939847628
1383,ရွာသစ် (Ywar Thit),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.92555507485196,96.09845086455609
1384,ရွာသစ် (Ywar Thit),အောက်မင်္ဂလာဒုံလမ်း (Lower Mingalardon Road),16.92545,96.098632
1385,အစာစက် (Asar Set),ခရေပင်လမ်း (Khayae Pin Road),16.932265,96.111935
1386,အစာစက် (Asar Set),ခရေပင်လမ်း (Khayae Pin Road),16.932409,96.112257
1387,၆၄၆ (Chauk Lay Chauk),ခရေပင်လမ်း (Khayae Pin Road),16.930992,96.114231
1388,၆၄၆ (Chauk Lay Chauk),ခရေပင်လမ်း (Khayae Pin Road),16.931177,96.114596
1389,ပန်းခြံ (Pan Chan),ခရေပင်လမ်း (Khayae Pin Road),16.929905,96.116613
1390,ပန်းခြံ (Pan Chan),ခရေပင်လမ်း (Khayae Pin Road),16.92991253750098,96.11708393320443
1391,ရေစက် (Yae Set),ခရေပင်လမ်း (Khayae Pin Road),16.93246,96.108547
1392,ရေစက် (Yae Set),ခရေပင်လမ်း (Khayae Pin Road),16.932286,96.108536
1393,ဘီအိုစီ (B.O.C),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.915950755971124,96.13451996818186
1394,ဘီအိုစီ (B.O.C),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.915565,96.134779
1395,ခရေပင်လမ်းခွဲ (Khayae Pin Lan Khawe),ခရေပင်လမ်း (Khayae Pin Road),16.929289728265246,96.12982048653068
1396,ခရေပင်လမ်းခွဲ (Khayae Pin Lan Khawe),ခရေပင်လမ်း (Khayae Pin Road),16.928199225787175,96.13210053183141
1397,ခရေပင်လမ်းခွဲ (Khayae Pin Lan Khawe),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.927303171944107,96.13170620519669
1398,ခရေပင်လမ်းခွဲ (Khayae Pin Lan Khawe),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.92723344884106,96.13146262709053
1399,ဆေးကျောင်း (Say Kyaung),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.92003,96.134199
1400,ဆေးကျောင်း (Say Kyaung),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.92033380801368,96.13393118826936
1401,သုံးရာသီ (Thone Yarthi),ခရေပင်လမ်း (Khayae Pin Road),16.931584531388598,96.14136377116667
1402,သုံးရာသီ (Thone Yarthi),ခရေပင်လမ်း (Khayae Pin Road),16.931745022929974,96.14126306260006
1403,ရာသက်ပန် (Yar Thet Pan),ခရေပင်လမ်း (Khayae Pin Road),16.930075389545287,96.13715025834608
1404,ရာသက်ပန် (Yar Thet Pan),ခရေပင်လမ်း (Khayae Pin Road),16.93017754697439,96.13692542079208
1405,ကျိုက္ကလဲ့/ ဆပ်ပလိုင်း (Kyaikkalei/ Suppaline),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.944294,96.127986
1406,ကျိုက္ကလဲ့/ ဆပ်ပလိုင်း (Kyaikkalei/ Suppaline),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.94475703096777,96.1281180381775
1407,ကျိုက္ကလို့ (Kyaikkalot),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.95112899826712,96.12703786231577
1408,ကျိုက္ကလို့ (Kyaikkalot),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.952053,96.12702
1409,မင်္ဂလာဒုံဈေး (Mingalardon Zay),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.934113258597346,96.13039033021779
1410,မင်္ဂလာဒုံဈေး (Mingalardon Zay),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.93479,96.130131
1411,ဝါယာလက် (Waryar Let),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.960714,96.127084
1412,ဝါယာလက် (Waryar Let),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.961805600297204,96.1267461720854
1413,ရေကြည်အိုင် (Yae Kyi I),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.965784,96.127299
1414,ရေကြည်အိုင် (Yae Kyi I),အမှတ်(၁)လမ်းမ (No. 1 Main Road),16.966603022677855,96.1274304497056
1415,အလယ်ပေါက် (Alal Pauk),အမှတ်(၃)လမ်းမ (No. 3 Main Road),16.940763,96.151611
1416,အလယ်ပေါက် (Alal Pauk),အမှတ်(၃)လမ်းမ (No. 3 Main Road),16.940866,96.15189
1417,အမှတ် (၃) လမ်းဆုံ (Ah-Hmat-Thone Lan Sone),အမှတ်(၃)လမ်းမ (No. 3 Main Road),16.935217538537646,96.15312103891485
1418,အမှတ် (၃) လမ်းဆုံ (Ah-Hmat-Thone Lan Sone),အမှတ်(၃)လမ်းမ (No. 3 Main Road),16.93571377782574,96.15230129566044
1419,အမှတ် (၃) လမ်းဆုံ (Ah-Hmat-Thone Lan Sone),အမှတ်(၃)လမ်းမ (No. 3 Main Road),16.936410575360362,96.15300512406976
1420,ညောင်ပင် (Nyaung Pin),အမှတ်(၃)လမ်းမ (No. 3 Main Road),16.957102,96.1491
1421,ညောင်ပင် (Nyaung Pin),အမှတ်(၃)လမ်းမ (No. 3 Main Road),16.957061,96.148778
